date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec
2023-03-11,CMP-0006,26557,2758,94,74.16,3898.48,0,0,0.4118,215.7
2023-03-12,CMP-0006,37183,5781,296,111.01,12001.51,0,0,0.7427,208.6
2023-03-13,CMP-0006,47593,12115,647,181.76,56604.16,0,0,0.7094,297.9
2023-03-14,CMP-0006,78206,15502,645,141.54,20036.89,0,0,0.3748,217.7
2023-03-15,CMP-0006,104837,28610,1640,194.86,121195.13,0,0,0.4947,179.6
2023-03-16,CMP-0006,37747,6099,207,115.37,10445.26,0,0,0.5668,265.8
2023-03-17,CMP-0006,44510,10629,533,170.51,30542.98,0,0,0.7182,120.2
2023-03-18,CMP-0006,48648,5677,218,83.32,9721.06,0,0,0.6371,223.8
2023-03-19,CMP-0006,47931,6419,283,95.62,15125.03,0,0,0.4291,33.0
2023-03-20,CMP-0006,74527,18206,934,174.43,34748.09,0,0,0.3559,91.5
2023-03-21,CMP-0006,76955,15418,649,143.05,29398.71,0,0,0.5331,153.3
2023-03-22,CMP-0006,56693,12664,594,159.5,40731.92,0,0,0.2998,238.4
2023-03-23,CMP-0006,82832,24079,1470,207.56,45402.43,0,0,0.4706,15.2
2023-03-24,CMP-0006,89693,19201,863,152.85,31203.04,0,0,0.316,200.2
2023-03-25,CMP-0006,36684,6593,391,128.33,33414.46,0,0,0.5773,86.4
2023-03-26,CMP-0006,31152,3713,146,85.11,12191.95,0,0,0.4482,102.1
2023-03-27,CMP-0006,93527,25031,1407,191.1,53894.73,0,0,0.6018,15.3
2023-03-28,CMP-0006,90282,28147,1843,222.61,57975.69,0,0,0.59,17.6
2023-03-29,CMP-0006,42633,5217,134,87.37,10405.75,0,0,0.4612,52.7
2023-03-30,CMP-0006,36698,7465,319,145.25,15425.95,0,0,0.3012,104.3
2023-03-31,CMP-0006,107503,29018,1645,192.73,52238.99,0,0,0.6266,52.9
2023-04-01,CMP-0006,64415,9517,472,105.49,15171.3,0,0,0.2542,200.3
2023-04-02,CMP-0006,47095,7790,433,118.12,30857.38,0,0,0.3257,132.3
2023-04-03,CMP-0006,74924,15941,725,151.92,58396.92,0,0,0.3002,229.4
2023-04-04,CMP-0006,80156,19733,1038,175.78,50262.2,0,0,0.4073,54.9
2023-04-05,CMP-0006,56278,13195,661,167.41,18631.47,0,0,0.55,188.2
2023-04-06,CMP-0006,112666,33633,2147,213.14,148373.02,0,0,0.5792,101.0
2023-04-07,CMP-0006,77801,19785,1075,181.58,61159.73,0,0,0.3978,30.6
2023-04-08,CMP-0006,67399,11080,612,117.38,53207.48,0,0,0.3064,157.4
2023-04-09,CMP-0006,46179,6525,309,100.9,17971.24,0,0,0.7434,281.2
2023-04-10,CMP-0006,43755,9556,446,155.94,35949.81,0,0,0.4327,209.6
2023-04-11,CMP-0006,82452,18227,861,157.84,74842.92,0,0,0.2583,34.2
2023-04-12,CMP-0006,61612,16086,898,186.42,22619.11,0,0,0.6446,159.4
2023-04-13,CMP-0006,74523,16516,782,158.24,44042.87,0,0,0.6009,38.5
2023-04-14,CMP-0006,79642,20390,1116,182.8,71516.82,0,0,0.405,160.7
2023-04-15,CMP-0006,47908,10440,764,155.6,58861.66,0,0,0.4454,195.8
2023-04-16,CMP-0006,70997,12838,780,129.11,53407.58,0,0,0.5993,223.0
2023-04-17,CMP-0006,89559,20260,980,161.52,25880.48,0,0,0.4672,144.2
2023-04-18,CMP-0006,99303,29804,1912,214.3,82936.98,0,0,0.6203,49.0
2023-04-19,CMP-0006,79561,17682,840,158.69,58675.03,0,0,0.7265,164.1
2023-04-20,CMP-0006,54265,7779,238,102.36,16934.1,0,0,0.3135,237.6
2023-04-21,CMP-0006,45940,8876,366,137.95,30133.88,0,0,0.2647,245.0
2023-04-22,CMP-0006,23003,2217,71,68.82,1903.61,0,0,0.5383,37.0
2023-04-23,CMP-0006,41351,5920,284,102.23,13293.58,0,0,0.5334,119.8
2023-04-24,CMP-0006,56849,13808,717,173.43,21112.84,0,0,0.6114,80.1
2023-04-25,CMP-0006,98067,31689,2189,230.72,55759.43,0,0,0.3723,149.5
2023-04-26,CMP-0006,69366,17884,986,184.09,32173.89,0,0,0.6787,172.6
2023-04-27,CMP-0006,95884,22187,1097,165.22,79526.95,0,0,0.4109,133.6
2023-04-28,CMP-0006,101955,28765,1735,201.45,70805.2,0,0,0.4364,158.1
2023-04-29,CMP-0006,35310,3033,87,61.33,3010.7,0,0,0.7407,286.9
2023-04-30,CMP-0006,29524,4760,257,115.14,13850.72,0,0,0.6724,108.3
2023-05-01,CMP-0006,86611,24191,1419,199.43,32690.81,0,0,0.5319,101.6
2023-05-02,CMP-0006,56040,9551,342,121.69,18404.75,0,0,0.4967,235.2
2023-05-03,CMP-0006,63604,18913,1181,212.31,98353.59,0,0,0.3726,16.8
2023-05-04,CMP-0006,70182,18133,984,184.49,37615.71,0,0,0.6698,265.0
2023-05-05,CMP-0006,92553,20537,957,158.44,21626.94,0,0,0.6745,222.3
2023-05-06,CMP-0006,32841,5697,326,123.87,18993.57,0,0,0.496,32.1
2023-05-07,CMP-0006,96169,21535,1592,159.89,112294.17,0,0,0.7106,270.7
2023-05-08,CMP-0006,75520,18940,998,179.07,69667.55,0,0,0.7373,39.2
2023-05-09,CMP-0006,47515,12069,644,181.37,20293.85,0,0,0.2874,176.8
2023-05-10,CMP-0006,61165,13442,620,156.91,54302.53,0,0,0.3805,104.8
2023-05-11,CMP-0006,75667,15199,641,143.42,44741.15,0,0,0.409,92.5
2023-05-12,CMP-0006,51198,14447,856,201.48,30972.74,0,0,0.5424,59.3
2023-05-13,CMP-0006,26235,3348,141,91.13,7608.18,0,0,0.518,289.9
2023-05-14,CMP-0006,33925,5299,273,111.53,11823.84,0,0,0.31,59.9
2023-05-15,CMP-0006,75697,16568,761,156.28,59571.92,0,0,0.2702,253.2
2023-05-16,CMP-0006,66162,17545,977,189.34,27997.76,0,0,0.4279,161.3
2023-05-17,CMP-0006,88663,22888,1241,184.32,49716.02,0,0,0.2655,130.3
2023-05-18,CMP-0006,82683,24161,1483,208.64,108252.02,0,0,0.481,244.1
2023-05-19,CMP-0006,43232,9394,428,155.16,9975.44,0,0,0.7413,52.3
2023-05-20,CMP-0006,55776,8125,390,104.02,18574.21,0,0,0.5723,181.0
2023-05-21,CMP-0006,28603,3542,144,88.43,11139.9,0,0,0.2822,272.2
2023-05-22,CMP-0006,61868,13641,631,157.43,19683.05,0,0,0.6647,109.5
2023-05-23,CMP-0006,44982,11707,640,185.83,34314.98,0,0,0.5369,249.2
2023-05-24,CMP-0006,74556,20774,1216,198.95,29779.91,0,0,0.3364,76.2
2023-05-25,CMP-0006,41778,8245,341,140.92,14114.05,0,0,0.2673,191.5
2023-05-26,CMP-0006,64615,18356,1095,202.84,46449.46,0,0,0.5253,32.4
2023-05-27,CMP-0006,46313,9065,585,139.77,18581.61,0,0,0.6923,164.9
2023-05-28,CMP-0006,55184,9201,506,119.05,38783.05,0,0,0.7447,237.8
2023-05-29,CMP-0006,85847,28573,1998,237.65,118391.39,0,0,0.7063,158.2
2023-05-30,CMP-0006,54368,11120,477,146.05,16522.12,0,0,0.3595,270.3
2023-05-31,CMP-0006,67382,12247,467,129.78,12354.44,0,0,0.5147,233.6
2023-06-01,CMP-0006,63807,9948,310,111.32,27355.53,0,0,0.5784,91.0
2023-06-02,CMP-0006,113929,35820,2251,224.49,190018.2,0,0,0.7482,77.5
2023-06-03,CMP-0006,64454,11224,614,124.35,46862.86,0,0,0.6696,255.9
2023-06-04,CMP-0006,30238,4604,220,108.73,13748.91,0,0,0.5988,275.5
2023-06-05,CMP-0006,41073,10496,536,182.46,37406.29,0,0,0.5318,175.5
2023-06-06,CMP-0006,37817,7091,265,133.89,23635.46,0,0,0.4961,103.1
2023-06-07,CMP-0006,100541,36232,2610,257.31,74626.09,0,0,0.3594,165.0
2023-06-08,CMP-0006,38152,9471,470,177.25,39695.26,0,0,0.3152,219.3
2023-06-09,CMP-0006,96094,23763,1174,176.57,93320.29,0,0,0.261,182.2
2023-06-10,CMP-0006,68459,12072,668,125.92,49946.19,0,0,0.6803,288.8
2024-10-05,CMP-0007,10828,149,2,235.52,172.16,32,2,0.4009,53.9
2024-10-06,CMP-0007,8029,105,1,224.48,86.54,35,6,0.5746,64.6
2024-10-07,CMP-0007,21057,351,3,284.25,207.95,132,22,0.3616,182.9
2024-10-08,CMP-0007,13527,293,4,369.47,172.84,89,6,0.6144,285.4
2024-10-09,CMP-0007,33985,926,16,464.71,782.93,368,71,0.2662,186.7
2024-10-10,CMP-0007,30776,773,12,428.48,1053.7,128,17,0.7183,55.1
2024-10-11,CMP-0007,28284,738,12,445.21,462.78,291,21,0.6927,40.3
2024-10-12,CMP-0007,11922,134,1,192.89,65.64,49,5,0.3826,86.1
2024-10-13,CMP-0007,5434,54,0,172.33,0.0,7,0,0.443,223.8
2024-10-14,CMP-0007,24388,470,5,329.14,411.04,116,12,0.523,43.9
2024-10-15,CMP-0007,17402,348,4,341.39,323.29,102,15,0.3313,36.0
2024-10-16,CMP-0007,28095,678,10,411.52,424.06,132,25,0.2871,63.5
2024-10-17,CMP-0007,10287,134,1,223.34,71.91,35,6,0.2966,184.3
2024-10-18,CMP-0007,25268,653,10,440.91,550.85,71,13,0.3325,268.6
2024-10-19,CMP-0007,7438,90,1,208.07,29.33,14,1,0.5986,220.8
2024-10-20,CMP-0007,12341,142,1,196.51,40.41,26,2,0.2748,178.0
2024-10-21,CMP-0007,18309,289,2,269.29,65.73,60,6,0.3973,203.7
2024-10-22,CMP-0007,12802,169,1,225.88,35.98,18,1,0.3959,38.4
2024-10-23,CMP-0007,26808,618,9,393.21,389.82,135,16,0.5805,41.0
2024-10-24,CMP-0007,18508,371,4,342.58,139.92,135,14,0.4729,90.0
2024-10-25,CMP-0007,12599,185,1,250.52,37.77,33,1,0.6261,205.2
2024-10-26,CMP-0007,5154,48,0,159.2,0.0,12,2,0.5449,172.8
2024-10-27,CMP-0007,13636,160,1,200.43,77.74,36,4,0.6834,150.3
2024-10-28,CMP-0007,31508,832,14,450.33,765.07,102,18,0.6072,158.1
2024-10-29,CMP-0007,22680,425,5,320.1,382.65,128,18,0.3101,230.8
2024-10-30,CMP-0007,8618,119,1,236.13,88.94,46,7,0.3131,135.7
2024-10-31,CMP-0007,24078,453,5,321.04,259.45,180,25,0.6671,88.5
2024-11-01,CMP-0007,23311,436,5,319.21,421.03,52,5,0.4487,107.9
2024-11-02,CMP-0007,4191,24,0,98.97,0.0,8,1,0.5615,163.9
2024-11-03,CMP-0007,10474,130,1,212.52,50.47,18,2,0.6292,282.8
2024-11-04,CMP-0007,23738,448,5,322.04,302.41,58,5,0.5178,113.0
2024-11-05,CMP-0007,18795,423,6,384.64,290.13,103,14,0.2687,93.5
2024-11-06,CMP-0007,16629,451,8,462.48,508.67,138,7,0.6948,109.5
2024-11-07,CMP-0007,16749,406,6,413.7,437.03,152,28,0.2601,248.0
2024-11-08,CMP-0007,13945,261,3,319.47,124.27,64,9,0.2991,262.6
2024-11-09,CMP-0007,5939,58,0,167.31,0.0,13,2,0.3847,133.8
2024-11-10,CMP-0007,19594,373,7,325.44,246.3,60,10,0.6205,231.5
2024-11-11,CMP-0007,24229,485,6,341.63,467.51,123,9,0.4056,159.4
2024-11-12,CMP-0007,12039,239,3,338.57,239.89,86,4,0.3464,252.4
2024-11-13,CMP-0007,23339,459,5,336.0,196.7,108,20,0.6023,93.1
2024-11-14,CMP-0007,24153,497,6,351.01,339.58,144,9,0.2653,121.2
2024-11-15,CMP-0007,18924,363,4,327.88,137.95,131,18,0.4249,61.6
2024-11-16,CMP-0007,13740,153,1,190.2,73.05,46,4,0.4433,61.4
2024-11-17,CMP-0007,10843,121,1,191.36,87.63,43,6,0.5888,91.7
2024-11-18,CMP-0007,16367,321,4,335.42,95.41,107,17,0.2544,274.8
2024-11-19,CMP-0007,18144,320,3,300.93,189.23,32,2,0.6525,102.1
2024-11-20,CMP-0007,21928,372,4,289.49,263.54,84,8,0.4244,86.8
2024-11-21,CMP-0007,17779,359,4,344.82,272.84,124,13,0.3012,160.8
2024-11-22,CMP-0007,19551,367,4,320.41,317.69,77,11,0.5545,100.1
2024-11-23,CMP-0007,9566,156,2,279.48,53.62,61,8,0.6807,89.4
2024-11-24,CMP-0007,6397,37,0,100.94,0.0,7,0,0.6327,271.4
2024-11-08,CMP-0008,758,28,0,12.08,0.0,7,1,0.5904,220.6
2024-11-09,CMP-0008,481,8,0,9.83,0.0,1,0,0.4441,25.1
2024-11-10,CMP-0008,494,8,0,10.62,0.0,1,0,0.3612,167.4
2024-11-11,CMP-0008,742,27,0,11.77,0.0,8,1,0.6727,254.6
2024-11-12,CMP-0008,791,30,1,13.15,92.6,3,0,0.3793,245.4
2024-11-13,CMP-0008,724,16,0,11.44,0.0,4,0,0.2946,116.3
2024-11-14,CMP-0008,783,27,0,11.16,0.0,9,0,0.3803,98.8
2024-11-15,CMP-0008,779,22,0,12.77,0.0,7,0,0.7222,35.3
2024-11-16,CMP-0008,476,11,0,13.34,0.0,3,0,0.3992,30.4
2024-11-17,CMP-0008,483,10,0,12.81,0.0,1,0,0.5347,273.4
2024-11-18,CMP-0008,793,18,0,6.86,0.0,5,0,0.4938,194.8
2024-11-19,CMP-0008,772,20,0,2.65,0.0,2,0,0.6306,63.1
2024-11-20,CMP-0008,775,17,0,11.47,0.0,5,0,0.5572,195.5
2024-11-21,CMP-0008,749,13,0,6.05,0.0,2,0,0.3497,121.3
2024-11-22,CMP-0008,787,32,1,0.21,118.0,11,0,0.5884,193.6
2024-11-23,CMP-0008,512,9,0,3.73,0.0,1,0,0.4418,182.8
2024-11-24,CMP-0008,483,11,0,2.51,0.0,2,0,0.6139,185.0
2024-11-25,CMP-0008,776,25,0,5.07,0.0,9,0,0.7007,117.4
2024-11-26,CMP-0008,732,14,0,2.83,0.0,5,0,0.3642,222.2
2024-04-09,CMP-0009,4216,37,2,651.93,224.16,10,0,0.4333,200.4
2024-04-10,CMP-0009,3916,36,2,694.68,254.07,6,0,0.2743,298.5
2024-04-11,CMP-0009,6468,50,2,579.41,207.25,5,0,0.4584,123.4
2024-04-12,CMP-0009,5565,41,2,548.42,169.62,5,0,0.5652,100.8
2024-04-13,CMP-0009,4793,27,1,429.53,104.56,4,0,0.3186,251.7
2024-04-14,CMP-0009,2073,9,0,332.46,0.0,1,0,0.3031,71.6
2024-04-15,CMP-0009,4970,47,3,702.57,187.84,12,0,0.6017,99.2
2024-04-16,CMP-0009,2422,14,0,428.36,0.0,2,0,0.4153,15.8
2024-04-17,CMP-0009,8810,93,6,783.23,781.33,32,4,0.3246,40.7
2024-04-18,CMP-0009,6991,67,4,710.92,443.9,8,0,0.3656,296.8
2024-04-19,CMP-0009,5412,50,3,682.79,251.25,6,0,0.2697,97.8
2024-04-20,CMP-0009,6132,41,2,494.58,135.67,13,0,0.6291,28.1
2024-04-21,CMP-0009,7077,52,4,551.02,418.61,7,0,0.4689,192.2
2024-04-22,CMP-0009,10218,108,7,781.3,313.32,37,2,0.4504,289.3
2024-04-23,CMP-0009,3165,17,0,410.39,0.0,6,1,0.5744,242.1
2024-04-24,CMP-0009,3048,19,0,483.31,0.0,2,0,0.3297,133.6
2024-04-25,CMP-0009,5986,46,2,568.36,238.48,13,1,0.4399,117.2
2024-04-26,CMP-0009,3631,32,1,652.92,106.87,11,2,0.3153,277.3
2024-04-27,CMP-0009,2876,17,1,456.13,78.18,1,0,0.4071,215.8
2024-04-28,CMP-0009,3994,19,0,353.34,0.0,5,0,0.7389,205.9
2024-04-29,CMP-0009,5592,51,3,673.79,269.78,15,0,0.5809,85.8
2024-04-30,CMP-0009,4613,34,1,551.4,106.01,7,1,0.5292,296.5
2024-05-01,CMP-0009,3243,25,1,570.09,102.56,3,0,0.6759,262.8
2024-05-02,CMP-0009,2738,17,0,466.8,0.0,2,0,0.2752,78.5
2024-05-03,CMP-0009,5723,41,1,529.6,77.34,6,0,0.6506,142.7
2024-05-04,CMP-0009,3818,15,0,301.6,0.0,2,0,0.5767,44.3
2024-05-05,CMP-0009,2927,13,0,332.67,0.0,1,0,0.5521,191.4
2024-05-06,CMP-0009,6183,65,4,786.41,353.5,10,1,0.7252,118.6
2024-05-07,CMP-0009,2992,21,0,526.2,0.0,4,0,0.5599,149.8
2024-05-08,CMP-0009,10833,145,13,991.49,1432.22,19,3,0.3609,112.3
2024-05-09,CMP-0009,8868,85,5,713.62,681.33,15,1,0.601,28.0
2024-05-10,CMP-0009,4473,40,2,673.54,99.49,12,1,0.3035,189.1
2024-05-11,CMP-0009,2343,10,0,342.38,0.0,2,0,0.6407,219.3
2024-05-12,CMP-0009,2898,18,1,471.23,78.52,6,1,0.5444,235.1
2024-05-13,CMP-0009,5247,40,2,574.75,208.28,15,1,0.4994,166.2
2024-05-14,CMP-0009,3750,33,1,665.38,133.21,11,1,0.5042,277.5
2024-05-15,CMP-0009,6634,88,7,982.1,670.24,28,1,0.4437,186.2
2024-05-16,CMP-0009,8209,70,4,637.05,351.73,15,2,0.708,232.3
2024-05-17,CMP-0009,6065,65,4,798.83,544.71,25,2,0.3167,132.6
2024-05-18,CMP-0009,4013,19,0,355.21,0.0,3,0,0.6804,217.9
2024-05-19,CMP-0009,5477,30,1,410.45,101.42,4,0,0.3953,113.4
2024-05-20,CMP-0009,9727,115,9,879.57,1242.36,33,6,0.5019,212.9
2024-05-21,CMP-0009,4554,35,1,568.08,47.12,7,0,0.5353,205.1
2024-05-22,CMP-0009,7826,93,7,884.98,794.68,32,2,0.6737,245.4
2024-05-23,CMP-0009,7235,72,4,741.47,150.61,10,1,0.35,228.8
2024-05-24,CMP-0009,3812,29,1,576.46,65.09,5,0,0.5953,99.1
2024-05-25,CMP-0009,5477,34,2,465.62,76.78,11,0,0.684,225.8
2024-05-26,CMP-0009,6286,42,2,493.74,225.91,11,0,0.6422,242.7
2024-05-27,CMP-0009,5634,55,3,730.31,314.32,20,2,0.7284,293.1
2024-11-30,CMP-0010,839,3,0,137.42,0.0,0,0,0.5603,237.6
2024-12-01,CMP-0010,1790,8,0,171.2,0.0,2,0,0.5738,230.2
2024-12-02,CMP-0010,2441,20,0,299.23,0.0,6,1,0.3971,65.6
2024-12-03,CMP-0010,2830,24,1,310.13,35.12,3,0,0.4386,137.1
2024-12-04,CMP-0010,2912,28,1,353.9,31.28,7,0,0.4153,217.3
2024-12-05,CMP-0010,1750,15,0,326.01,0.0,2,0,0.7162,190.4
2024-12-06,CMP-0010,2071,13,0,230.74,0.0,3,0,0.642,105.6
2024-12-07,CMP-0010,1257,7,0,215.57,0.0,0,0,0.458,168.1
2024-12-08,CMP-0010,1106,6,0,224.8,0.0,0,0,0.4304,77.3
2024-12-09,CMP-0010,3369,32,1,350.06,58.31,12,2,0.7406,17.5
2024-12-10,CMP-0010,3456,36,2,382.87,105.17,13,1,0.5606,288.3
2024-12-11,CMP-0010,3352,34,1,367.32,44.16,12,2,0.4429,169.0
2024-12-12,CMP-0010,2159,20,1,343.73,84.02,6,0,0.6514,142.0
2024-12-13,CMP-0010,1422,12,0,310.4,0.0,1,0,0.7241,62.7
2024-12-14,CMP-0010,1481,5,0,133.79,0.0,0,0,0.5852,235.5
2024-12-15,CMP-0010,2267,13,0,217.55,0.0,1,0,0.6014,293.2
2024-12-16,CMP-0010,3208,29,1,327.89,66.14,11,1,0.3269,145.9
2024-12-17,CMP-0010,2200,20,1,331.92,28.41,2,0,0.529,178.9
2024-12-18,CMP-0010,1380,9,0,234.43,0.0,1,0,0.4665,19.8
2024-12-19,CMP-0010,2235,15,0,246.75,0.0,4,0,0.628,181.9
2024-12-20,CMP-0010,3527,37,2,381.13,54.8,14,0,0.6434,100.9
2024-12-21,CMP-0010,970,5,0,198.75,0.0,1,0,0.5804,150.1
2024-12-22,CMP-0010,1835,11,0,227.64,0.0,2,0,0.5229,288.6
2024-12-23,CMP-0010,1676,14,0,316.6,0.0,5,0,0.6147,121.3
2024-12-24,CMP-0010,3491,30,1,316.69,59.86,7,0,0.2525,185.0
2024-12-25,CMP-0010,3025,31,1,373.9,86.42,5,0,0.7018,113.0
2024-12-26,CMP-0010,2034,16,0,282.33,0.0,4,0,0.3604,252.9
2024-12-27,CMP-0010,1813,16,0,320.87,0.0,5,0,0.6757,280.7
2024-12-28,CMP-0010,2062,10,0,181.82,0.0,2,0,0.2837,43.0
2024-12-29,CMP-0010,1725,8,0,182.93,0.0,1,0,0.5777,43.5
2024-12-30,CMP-0010,2562,21,0,295.35,0.0,4,0,0.5582,102.1
2024-12-31,CMP-0010,2770,25,1,328.8,60.67,5,0,0.4642,16.4
2025-01-01,CMP-0010,1852,14,0,284.67,0.0,4,0,0.6701,53.3
2025-01-02,CMP-0010,4038,44,2,393.88,163.51,10,1,0.4027,172.2
2025-01-03,CMP-0010,1542,11,0,258.49,0.0,3,0,0.32,168.5
2025-01-04,CMP-0010,1280,6,0,192.85,0.0,0,0,0.2593,159.5
2025-01-05,CMP-0010,887,4,0,182.72,0.0,0,0,0.7032,172.2
2025-01-06,CMP-0010,3570,40,2,405.92,179.83,9,1,0.4329,78.6
2025-01-07,CMP-0010,3453,31,1,327.19,71.99,5,0,0.5052,128.1
2025-01-08,CMP-0010,3219,34,2,379.79,134.46,12,2,0.557,62.3
2025-01-09,CMP-0010,1896,11,0,221.28,0.0,1,0,0.5797,290.8
2025-01-10,CMP-0010,3407,31,1,331.63,55.14,6,0,0.4938,32.9
2025-01-11,CMP-0010,1759,11,0,235.98,0.0,1,0,0.4306,148.9
2025-01-12,CMP-0010,1652,9,0,203.64,0.0,3,0,0.6019,163.6
2025-01-13,CMP-0010,4199,44,2,381.9,157.71,7,0,0.3369,201.3
2025-01-14,CMP-0010,2095,16,0,282.25,0.0,5,0,0.4382,273.6
2025-01-15,CMP-0010,3465,39,2,403.55,92.64,14,1,0.4911,187.2
2025-01-16,CMP-0010,3895,50,3,459.56,95.64,7,0,0.5717,75.3
2025-01-17,CMP-0010,1767,14,0,291.97,0.0,4,0,0.3652,246.2
2025-01-18,CMP-0010,1853,9,0,182.49,0.0,2,0,0.3306,252.5
2025-01-19,CMP-0010,1238,8,0,258.57,0.0,2,0,0.5648,26.2
2025-01-20,CMP-0010,3735,43,2,414.27,52.55,7,0,0.7291,185.8
2025-01-21,CMP-0010,2523,19,0,281.9,0.0,6,0,0.3917,39.4
2025-01-22,CMP-0010,2327,18,0,288.36,0.0,6,0,0.6652,186.2
2025-01-23,CMP-0010,3187,26,1,297.08,77.88,4,0,0.3823,221.4
2025-01-24,CMP-0010,1669,10,0,230.17,0.0,2,0,0.4427,45.9
2025-01-25,CMP-0010,1009,4,0,163.53,0.0,1,0,0.3248,42.4
2025-01-26,CMP-0010,1324,5,0,160.1,0.0,0,0,0.5017,48.5
2025-01-27,CMP-0010,2218,16,0,266.47,0.0,4,0,0.6985,235.8
2025-01-28,CMP-0010,3004,26,1,312.63,57.74,5,0,0.5149,80.4
2025-01-29,CMP-0010,3554,32,1,329.56,75.8,6,0,0.6207,232.0
2025-01-30,CMP-0010,4113,47,3,412.44,87.29,6,0,0.3663,259.8
2025-01-31,CMP-0010,1711,12,0,251.96,0.0,2,0,0.6046,240.0
2025-02-01,CMP-0010,2335,15,1,239.78,30.45,1,0,0.5939,105.0
2025-02-02,CMP-0010,1525,8,0,191.76,0.0,2,0,0.6775,135.7
2025-02-03,CMP-0010,2488,21,1,311.7,41.1,6,0,0.4566,238.4
2025-02-04,CMP-0010,3198,31,1,357.31,47.49,8,0,0.4033,113.1
2025-02-05,CMP-0010,2635,17,0,244.13,0.0,6,0,0.6239,142.3
2025-02-06,CMP-0010,3641,34,2,338.9,66.84,5,0,0.4192,171.9
2025-02-07,CMP-0010,3489,31,1,325.3,70.21,4,0,0.2526,41.0
2025-02-08,CMP-0010,1356,8,0,220.07,0.0,1,0,0.3609,37.8
2025-02-09,CMP-0010,1117,6,0,211.92,0.0,2,0,0.5105,217.8
2025-02-10,CMP-0010,4648,60,5,469.41,431.68,20,2,0.4695,72.5
2025-02-11,CMP-0010,2854,21,1,274.66,76.76,3,0,0.5498,162.0
2025-02-12,CMP-0010,1935,15,0,281.38,0.0,1,0,0.2501,59.9
2025-02-13,CMP-0010,3638,28,1,275.58,75.13,5,0,0.543,162.6
2025-02-14,CMP-0010,3093,24,1,279.84,27.13,3,0,0.6649,275.8
2025-02-15,CMP-0010,1370,6,0,174.8,0.0,1,0,0.3473,280.0
2025-02-16,CMP-0010,2409,16,1,247.98,40.12,3,0,0.2862,98.9
2025-02-17,CMP-0010,5171,58,4,404.26,306.79,22,3,0.6566,178.8
2025-02-18,CMP-0010,2984,23,1,278.88,87.71,6,0,0.6287,289.0
2025-02-19,CMP-0010,2297,16,0,262.41,0.0,4,0,0.3081,34.3
2025-02-20,CMP-0010,3514,33,2,344.5,179.22,10,0,0.4079,287.3
2025-02-21,CMP-0010,2585,20,0,280.05,0.0,6,0,0.2965,207.0
2025-02-22,CMP-0010,2652,16,1,225.7,27.63,6,0,0.4268,269.9
2025-02-23,CMP-0010,1498,8,0,208.47,0.0,2,0,0.4995,71.9
2025-02-24,CMP-0010,2422,14,0,219.38,0.0,2,0,0.3748,191.3
2025-02-25,CMP-0010,2577,29,2,412.25,59.4,10,1,0.5817,189.9
2025-02-26,CMP-0010,4827,57,4,427.89,236.2,6,0,0.5603,155.3
2025-02-27,CMP-0010,3621,27,1,276.23,83.05,9,1,0.7422,276.1
2025-02-28,CMP-0010,2113,17,0,290.41,0.0,4,0,0.6496,151.3
2025-03-01,CMP-0010,2099,12,0,211.79,0.0,2,0,0.3374,293.3
2025-03-02,CMP-0010,2411,14,0,213.74,0.0,4,0,0.3554,180.6
2025-03-03,CMP-0010,2865,28,1,356.28,63.86,4,0,0.3686,149.3
2025-03-04,CMP-0010,4653,57,4,441.39,188.8,14,1,0.6004,121.1
2025-03-05,CMP-0010,3838,32,1,303.68,41.37,4,0,0.5379,80.1
2025-03-06,CMP-0010,1609,11,0,264.55,0.0,1,0,0.4404,56.6
2025-03-07,CMP-0010,3089,19,0,227.97,0.0,6,0,0.4998,298.7
2025-03-08,CMP-0010,2154,10,0,171.05,0.0,3,0,0.4,175.2
2025-03-09,CMP-0010,2020,11,0,199.01,0.0,3,0,0.6569,150.8
2025-03-10,CMP-0010,4573,54,4,427.81,211.46,10,1,0.5302,280.6
2025-03-11,CMP-0010,2103,16,0,282.23,0.0,2,0,0.7316,71.7
2025-03-12,CMP-0010,3361,30,1,328.91,66.32,4,0,0.4276,206.9
2024-04-18,CMP-0011,21949,433,7,315.91,1348.02,158,16,0.3933,195.0
2024-04-19,CMP-0011,18667,457,9,392.28,811.47,156,15,0.5656,177.9
2024-04-20,CMP-0011,28106,533,13,303.63,946.95,79,6,0.4084,98.0
2024-04-21,CMP-0011,9991,112,1,180.28,176.04,20,2,0.6814,118.5
2024-04-22,CMP-0011,21682,387,6,285.93,1402.77,86,6,0.2616,222.4
2024-04-23,CMP-0011,30892,739,15,383.14,3439.18,229,14,0.3335,44.4
2024-04-24,CMP-0011,15274,343,6,360.18,1308.99,90,4,0.4485,233.0
2024-04-25,CMP-0011,18945,513,12,434.01,1286.9,75,11,0.6927,103.2
2024-04-26,CMP-0011,19163,423,8,353.97,889.21,121,8,0.6693,23.1
2024-04-27,CMP-0011,15112,176,2,187.2,429.73,34,4,0.7375,169.1
2024-04-28,CMP-0011,12569,177,3,225.52,420.22,69,10,0.3385,185.3
2024-04-29,CMP-0011,30455,736,15,387.23,2616.8,198,25,0.5698,103.3
2024-04-30,CMP-0011,22327,514,10,368.96,1571.4,175,20,0.4329,89.0
2024-05-01,CMP-0011,19801,431,8,349.11,480.13,148,26,0.4219,148.7
