lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert,lead_score,is_won,deal_size
LEAD-000236,2023-02-09,CMP-0004,TikTok Ads,North America,Paid,Won,5348.83,8,100,1,Medium (2K-8K)
LEAD-000237,2023-02-10,CMP-0004,TikTok Ads,North America,Organic,Won,6653.45,14,100,1,Medium (2K-8K)
LEAD-000238,2023-02-10,CMP-0004,TikTok Ads,North America,Organic,Proposal,3817.62,-1,75,0,Medium (2K-8K)
LEAD-000239,2023-02-10,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000240,2023-02-10,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000241,2023-02-11,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000242,2023-02-11,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000243,2023-02-11,CMP-0004,TikTok Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-000244,2023-02-11,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000245,2023-02-12,CMP-0004,TikTok Ads,North America,Referral,Proposal,2518.35,-1,75,0,Medium (2K-8K)
LEAD-000246,2023-02-13,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000247,2023-02-14,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000248,2023-02-14,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000249,2023-02-14,CMP-0004,TikTok Ads,North America,Paid,Proposal,7787.24,-1,75,0,Medium (2K-8K)
LEAD-000250,2023-02-16,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000251,2023-02-16,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000252,2023-02-17,CMP-0004,TikTok Ads,North America,Organic,Proposal,7599.22,-1,75,0,Medium (2K-8K)
LEAD-000253,2023-02-17,CMP-0004,TikTok Ads,North America,Paid,Proposal,2423.48,-1,75,0,Medium (2K-8K)
LEAD-000254,2023-02-18,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000255,2023-02-18,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000256,2023-02-19,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000257,2023-02-20,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000258,2023-02-20,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000259,2023-02-20,CMP-0004,TikTok Ads,North America,Paid,Won,7973.53,15,100,1,Medium (2K-8K)
LEAD-000260,2023-02-20,CMP-0004,TikTok Ads,North America,Referral,Won,4728.07,80,100,1,Medium (2K-8K)
LEAD-000261,2023-02-20,CMP-0004,TikTok Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-000262,2023-02-21,CMP-0004,TikTok Ads,North America,Paid,Won,3791.8,81,100,1,Medium (2K-8K)
LEAD-000263,2023-02-21,CMP-0004,TikTok Ads,North America,Organic,Won,7958.8,83,100,1,Medium (2K-8K)
LEAD-000264,2023-02-21,CMP-0004,TikTok Ads,North America,Paid,Won,6312.61,14,100,1,Medium (2K-8K)
LEAD-000265,2023-02-21,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000266,2023-02-21,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000267,2023-02-22,CMP-0004,TikTok Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-000268,2023-02-22,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000269,2023-02-23,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000270,2023-02-23,CMP-0004,TikTok Ads,North America,Paid,Proposal,9848.25,-1,75,0,Large (>8K)
LEAD-000271,2023-02-24,CMP-0004,TikTok Ads,North America,Paid,Proposal,9139.84,-1,75,0,Large (>8K)
LEAD-000272,2023-02-24,CMP-0004,TikTok Ads,North America,Paid,Proposal,6852.6,-1,75,0,Medium (2K-8K)
LEAD-000273,2023-02-24,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000274,2023-02-24,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000275,2023-02-26,CMP-0004,TikTok Ads,North America,Paid,Won,4300.18,67,100,1,Medium (2K-8K)
LEAD-000276,2023-02-26,CMP-0004,TikTok Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-000277,2023-02-26,CMP-0004,TikTok Ads,North America,Paid,Proposal,2345.28,-1,75,0,Medium (2K-8K)
LEAD-000278,2023-02-26,CMP-0004,TikTok Ads,North America,Direct,Proposal,7035.84,-1,75,0,Medium (2K-8K)
LEAD-000279,2023-02-27,CMP-0004,TikTok Ads,North America,Direct,Won,8624.28,43,100,1,Large (>8K)
LEAD-000280,2023-02-27,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000281,2023-02-27,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000282,2023-02-27,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000283,2023-02-27,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000284,2023-02-28,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000285,2023-02-28,CMP-0004,TikTok Ads,North America,Direct,Won,5751.79,42,100,1,Medium (2K-8K)
LEAD-000286,2023-02-28,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000287,2023-03-01,CMP-0004,TikTok Ads,North America,Paid,Proposal,5601.33,-1,75,0,Medium (2K-8K)
LEAD-000288,2023-03-02,CMP-0004,TikTok Ads,North America,Referral,Won,5285.36,81,100,1,Medium (2K-8K)
LEAD-000289,2023-03-02,CMP-0004,TikTok Ads,North America,Referral,Proposal,8301.09,-1,75,0,Large (>8K)
LEAD-000290,2023-03-02,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000291,2023-03-02,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000292,2023-03-02,CMP-0004,TikTok Ads,North America,Paid,Proposal,2211.12,-1,75,0,Medium (2K-8K)
LEAD-000293,2023-03-03,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000294,2023-03-03,CMP-0004,TikTok Ads,North America,Organic,Won,6701.08,36,100,1,Medium (2K-8K)
LEAD-000295,2023-03-03,CMP-0004,TikTok Ads,North America,Paid,Won,2027.91,84,100,1,Medium (2K-8K)
LEAD-000296,2023-03-03,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000297,2023-03-03,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000298,2023-03-04,CMP-0004,TikTok Ads,North America,Paid,Proposal,7334.17,-1,75,0,Medium (2K-8K)
LEAD-000299,2023-03-04,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000300,2023-03-04,CMP-0004,TikTok Ads,North America,Paid,Proposal,7522.52,-1,75,0,Medium (2K-8K)
LEAD-000301,2023-03-06,CMP-0004,TikTok Ads,North America,Referral,Won,8809.1,11,100,1,Large (>8K)
LEAD-000302,2023-03-07,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000303,2023-03-07,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000304,2023-03-07,CMP-0004,TikTok Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-000305,2023-03-07,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000306,2023-03-08,CMP-0004,TikTok Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-000307,2023-03-08,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000308,2023-03-08,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000309,2023-03-09,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000310,2023-03-09,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000311,2023-03-10,CMP-0004,TikTok Ads,North America,Organic,Proposal,6503.45,-1,75,0,Medium (2K-8K)
LEAD-000312,2023-03-10,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000313,2023-03-10,CMP-0004,TikTok Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-000314,2023-03-10,CMP-0004,TikTok Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-000315,2023-03-10,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000316,2023-03-12,CMP-0004,TikTok Ads,North America,Paid,Won,7834.66,85,100,1,Medium (2K-8K)
LEAD-000317,2023-03-13,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000318,2023-03-13,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000319,2023-03-13,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000320,2023-03-13,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000321,2023-03-14,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000322,2023-03-14,CMP-0004,TikTok Ads,North America,Paid,Won,6199.53,25,100,1,Medium (2K-8K)
LEAD-000323,2023-03-14,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000324,2023-03-15,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000325,2023-03-15,CMP-0004,TikTok Ads,North America,Paid,Proposal,4097.12,-1,75,0,Medium (2K-8K)
LEAD-000326,2023-03-15,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000327,2023-03-15,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000328,2023-03-15,CMP-0004,TikTok Ads,North America,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-000329,2023-03-16,CMP-0004,TikTok Ads,North America,Paid,Proposal,9560.99,-1,75,0,Large (>8K)
LEAD-000330,2023-03-17,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000331,2023-03-18,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000332,2023-03-18,CMP-0004,TikTok Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-000333,2023-03-18,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000334,2023-03-18,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000335,2023-03-19,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000336,2023-03-19,CMP-0004,TikTok Ads,North America,Paid,Won,5406.29,20,100,1,Medium (2K-8K)
LEAD-000337,2023-03-20,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000338,2023-03-21,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000339,2023-03-21,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000340,2023-03-21,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000341,2023-03-21,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000342,2023-03-21,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000343,2023-03-22,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000344,2023-03-22,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000345,2023-03-22,CMP-0004,TikTok Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-000346,2023-03-22,CMP-0004,TikTok Ads,North America,Paid,Proposal,4991.29,-1,75,0,Medium (2K-8K)
LEAD-000347,2023-03-23,CMP-0004,TikTok Ads,North America,Paid,Won,3423.49,7,100,1,Medium (2K-8K)
LEAD-000348,2023-03-23,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000349,2023-03-23,CMP-0004,TikTok Ads,North America,Paid,Proposal,9648.84,-1,75,0,Large (>8K)
LEAD-000350,2023-03-23,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000351,2023-03-23,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000352,2023-03-24,CMP-0004,TikTok Ads,North America,Paid,Won,6713.87,48,100,1,Medium (2K-8K)
LEAD-000353,2023-03-24,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000354,2023-03-25,CMP-0004,TikTok Ads,North America,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-000355,2023-03-25,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000356,2023-03-25,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000357,2023-03-26,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000358,2023-03-26,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000359,2023-03-27,CMP-0004,TikTok Ads,North America,Referral,Proposal,7485.28,-1,75,0,Medium (2K-8K)
LEAD-000360,2023-03-27,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000361,2023-03-27,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000362,2023-03-28,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000363,2023-03-28,CMP-0004,TikTok Ads,North America,Referral,Proposal,7798.16,-1,75,0,Medium (2K-8K)
LEAD-000364,2023-03-28,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000365,2023-03-28,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000366,2023-03-28,CMP-0004,TikTok Ads,North America,Paid,Proposal,3693.46,-1,75,0,Medium (2K-8K)
LEAD-000367,2023-03-29,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000368,2023-03-29,CMP-0004,TikTok Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-000369,2023-03-29,CMP-0004,TikTok Ads,North America,Organic,Proposal,5959.63,-1,75,0,Medium (2K-8K)
LEAD-000370,2023-03-29,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000371,2023-03-29,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000372,2023-03-30,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000373,2023-03-30,CMP-0004,TikTok Ads,North America,Referral,Proposal,5044.28,-1,75,0,Medium (2K-8K)
LEAD-000374,2023-03-30,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000375,2023-03-30,CMP-0004,TikTok Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-000376,2023-03-30,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000377,2023-03-31,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000378,2023-03-31,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000379,2023-04-01,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000380,2023-04-01,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000381,2023-04-02,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000382,2023-04-02,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000383,2023-04-03,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000384,2023-04-04,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000385,2023-04-06,CMP-0004,TikTok Ads,North America,Paid,Proposal,2539.67,-1,75,0,Medium (2K-8K)
LEAD-000386,2023-04-06,CMP-0004,TikTok Ads,North America,Paid,Won,8236.17,34,100,1,Large (>8K)
LEAD-000387,2023-04-06,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000388,2023-04-07,CMP-0004,TikTok Ads,North America,Direct,Won,3202.03,1,100,1,Medium (2K-8K)
LEAD-000389,2023-04-07,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000390,2023-04-07,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000391,2023-04-07,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000392,2023-04-07,CMP-0004,TikTok Ads,North America,Organic,Won,6979.61,20,100,1,Medium (2K-8K)
LEAD-000393,2023-04-08,CMP-0004,TikTok Ads,North America,Paid,Proposal,8901.28,-1,75,0,Large (>8K)
LEAD-000394,2023-04-08,CMP-0004,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000395,2023-04-08,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000396,2023-04-08,CMP-0004,TikTok Ads,North America,Organic,Proposal,9101.91,-1,75,0,Large (>8K)
LEAD-000397,2023-04-09,CMP-0004,TikTok Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-000398,2023-04-10,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000399,2023-04-10,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000400,2023-04-10,CMP-0004,TikTok Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-000401,2023-04-10,CMP-0004,TikTok Ads,North America,Direct,Won,4290.34,88,100,1,Medium (2K-8K)
LEAD-000402,2023-04-10,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000403,2023-04-11,CMP-0004,TikTok Ads,North America,Paid,Won,4674.58,54,100,1,Medium (2K-8K)
LEAD-000404,2023-04-12,CMP-0004,TikTok Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-000405,2023-04-13,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000406,2023-04-13,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000407,2023-04-13,CMP-0004,TikTok Ads,North America,Paid,Proposal,6983.87,-1,75,0,Medium (2K-8K)
LEAD-000408,2023-04-13,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000409,2023-04-14,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000410,2023-04-14,CMP-0004,TikTok Ads,North America,Paid,Won,8005.99,38,100,1,Large (>8K)
LEAD-000411,2023-04-14,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000412,2023-04-15,CMP-0004,TikTok Ads,North America,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-000413,2023-04-15,CMP-0004,TikTok Ads,North America,Referral,Won,9407.35,34,100,1,Large (>8K)
LEAD-000414,2023-04-17,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000415,2023-04-17,CMP-0004,TikTok Ads,North America,Referral,Proposal,5336.96,-1,75,0,Medium (2K-8K)
LEAD-000416,2023-04-17,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000417,2023-04-17,CMP-0004,TikTok Ads,North America,Paid,Won,2615.93,46,100,1,Medium (2K-8K)
LEAD-000418,2023-04-17,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000419,2023-04-18,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000420,2023-04-18,CMP-0004,TikTok Ads,North America,Organic,Proposal,2683.26,-1,75,0,Medium (2K-8K)
LEAD-000421,2023-04-19,CMP-0004,TikTok Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-000422,2023-04-19,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000423,2023-04-19,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000424,2023-04-19,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000425,2023-04-19,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000426,2023-04-20,CMP-0004,TikTok Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-000427,2023-04-20,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000428,2023-04-20,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000429,2023-04-20,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000430,2023-04-20,CMP-0004,TikTok Ads,North America,Paid,Won,3123.83,77,100,1,Medium (2K-8K)
LEAD-000431,2023-04-21,CMP-0004,TikTok Ads,North America,Direct,Won,2538.7,90,100,1,Medium (2K-8K)
LEAD-000432,2023-04-22,CMP-0004,TikTok Ads,North America,Organic,Proposal,4555.96,-1,75,0,Medium (2K-8K)
LEAD-000433,2023-04-24,CMP-0004,TikTok Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000434,2023-04-24,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000435,2023-04-24,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000436,2023-04-25,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000437,2023-04-25,CMP-0004,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-000438,2023-04-25,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000439,2023-04-25,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000440,2023-04-25,CMP-0004,TikTok Ads,North America,Paid,Proposal,3280.26,-1,75,0,Medium (2K-8K)
LEAD-000441,2023-04-26,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000442,2023-04-26,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000443,2023-04-27,CMP-0004,TikTok Ads,North America,Paid,Proposal,3731.19,-1,75,0,Medium (2K-8K)
LEAD-000444,2023-04-27,CMP-0004,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-000445,2023-04-27,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000446,2023-04-27,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000447,2023-04-27,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000448,2023-04-28,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000449,2023-04-28,CMP-0004,TikTok Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-000450,2023-04-28,CMP-0004,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-000451,2023-04-28,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000452,2023-04-30,CMP-0004,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000453,2023-05-01,CMP-0004,TikTok Ads,North America,Direct,Proposal,5486.72,-1,75,0,Medium (2K-8K)
LEAD-000454,2023-05-01,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000455,2023-05-02,CMP-0004,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000456,2023-05-02,CMP-0004,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000457,2023-05-03,CMP-0004,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-000458,2023-12-11,CMP-0005,Meta Ads,Europe,Paid,Won,3746.24,59,100,1,Medium (2K-8K)
LEAD-000459,2023-12-11,CMP-0005,Meta Ads,Europe,Paid,Won,5769.49,14,100,1,Medium (2K-8K)
LEAD-000460,2023-12-18,CMP-0005,Meta Ads,Europe,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-000461,2023-12-25,CMP-0005,Meta Ads,Europe,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000462,2023-12-25,CMP-0005,Meta Ads,Europe,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-000463,2023-12-25,CMP-0005,Meta Ads,Europe,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-000464,2023-12-26,CMP-0005,Meta Ads,Europe,Organic,Won,8097.46,13,100,1,Large (>8K)
LEAD-000465,2023-12-27,CMP-0005,Meta Ads,Europe,Organic,New,0.0,-1,10,0,No Deal
LEAD-000466,2023-12-29,CMP-0005,Meta Ads,Europe,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-000467,2023-12-29,CMP-0005,Meta Ads,Europe,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-000468,2023-12-29,CMP-0005,Meta Ads,Europe,Direct,Won,10175.03,31,100,1,Large (>8K)
LEAD-000469,2023-12-29,CMP-0005,Meta Ads,Europe,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-000470,2024-01-08,CMP-0005,Meta Ads,Europe,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-000471,2024-01-08,CMP-0005,Meta Ads,Europe,Referral,Won,3975.51,33,100,1,Medium (2K-8K)
LEAD-000472,2024-01-09,CMP-0005,Meta Ads,Europe,Direct,Qualified,0.0,-1,50,0,No Deal
