date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec,ctr,cpc,cpa,roas,conversion_rate,cost_per_impression,year,month,month_name,quarter,week_number,day_of_week,is_weekend
2023-01-10,CMP-0004,7015,98,1,127.5,144.62,28,5,0.3768,19.6,0.01397,1.301,127.5,1.1343,0.010204,18.1753,2023,1,January,2023Q1,2,Tuesday,False
2023-01-11,CMP-0004,9947,141,1,128.96,122.06,45,6,0.6358,224.5,0.014175,0.9146,128.96,0.9465,0.007092,12.9647,2023,1,January,2023Q1,2,Wednesday,False
2023-01-12,CMP-0004,7962,134,1,153.7,67.98,35,6,0.3375,237.1,0.01683,1.147,153.7,0.4423,0.007463,19.3042,2023,1,January,2023Q1,2,Thursday,False
2023-01-13,CMP-0004,10162,192,2,171.82,370.34,55,9,0.2816,236.2,0.018894,0.8949,85.91,2.1554,0.010417,16.9081,2023,1,January,2023Q1,2,Friday,False
2023-01-14,CMP-0004,7128,95,1,121.32,112.82,10,0,0.271,281.0,0.013328,1.2771,121.32,0.9299,0.010526,17.0202,2023,1,January,2023Q1,2,Saturday,True
2023-01-15,CMP-0004,9165,149,2,147.92,476.08,39,3,0.6266,69.5,0.016258,0.9928,73.96,3.2185,0.013423,16.1397,2023,1,January,2023Q1,2,Sunday,True
2023-01-16,CMP-0004,11179,259,4,210.27,802.21,93,9,0.3122,119.9,0.023168,0.8119,52.5675,3.8151,0.015444,18.8094,2023,1,January,2023Q1,3,Monday,False
2023-01-17,CMP-0004,14376,275,3,173.74,581.39,101,10,0.7369,156.4,0.019129,0.6318,57.9133,3.3463,0.010909,12.0854,2023,1,January,2023Q1,3,Tuesday,False
2023-01-18,CMP-0004,10902,215,3,178.8,679.13,54,9,0.6135,37.5,0.019721,0.8316,59.6,3.7983,0.013953,16.4007,2023,1,January,2023Q1,3,Wednesday,False
2023-01-19,CMP-0004,9586,151,1,143.5,208.02,39,3,0.29,203.4,0.015752,0.9503,143.5,1.4496,0.006623,14.9697,2023,1,January,2023Q1,3,Thursday,False
2023-01-20,CMP-0004,9005,177,2,178.82,336.94,40,6,0.4258,27.1,0.019656,1.0103,89.41,1.8842,0.011299,19.8579,2023,1,January,2023Q1,3,Friday,False
2023-01-21,CMP-0004,8789,104,1,107.62,123.46,41,3,0.74,285.2,0.011833,1.0348,107.62,1.1472,0.009615,12.2449,2023,1,January,2023Q1,3,Saturday,True
2023-01-22,CMP-0004,4559,61,0,121.59,0.0,12,2,0.5897,286.5,0.01338,1.9933,0.0,0.0,0.0,26.6703,2023,1,January,2023Q1,3,Sunday,True
2023-01-23,CMP-0004,6181,102,1,149.79,169.36,34,1,0.2836,236.9,0.016502,1.4685,149.79,1.1306,0.009804,24.2339,2023,1,January,2023Q1,4,Monday,False
2023-01-24,CMP-0004,10636,232,3,198.13,386.74,62,8,0.5895,285.4,0.021813,0.854,66.0433,1.952,0.012931,18.6282,2023,1,January,2023Q1,4,Tuesday,False
2023-01-25,CMP-0004,12663,327,6,234.51,1184.13,89,11,0.449,200.1,0.025823,0.7172,39.085,5.0494,0.018349,18.5193,2023,1,January,2023Q1,4,Wednesday,False
2023-01-26,CMP-0004,8287,160,2,175.58,160.84,51,6,0.4435,175.1,0.019307,1.0974,87.79,0.916,0.0125,21.1874,2023,1,January,2023Q1,4,Thursday,False
2023-01-27,CMP-0004,9283,198,3,193.91,320.56,46,9,0.3928,276.2,0.021329,0.9793,64.6367,1.6531,0.015152,20.8887,2023,1,January,2023Q1,4,Friday,False
2023-01-28,CMP-0004,7879,112,1,129.98,82.07,39,4,0.6993,141.9,0.014215,1.1605,129.98,0.6314,0.008929,16.497,2023,1,January,2023Q1,4,Saturday,True
2023-01-29,CMP-0004,4014,46,0,105.05,0.0,16,1,0.4237,33.5,0.01146,2.2837,0.0,0.0,0.0,26.1709,2023,1,January,2023Q1,4,Sunday,True
2023-01-30,CMP-0004,11899,246,3,187.53,661.32,87,13,0.7137,196.7,0.020674,0.7623,62.51,3.5265,0.012195,15.7601,2023,1,January,2023Q1,5,Monday,False
2023-01-31,CMP-0004,13932,276,4,179.94,606.3,37,2,0.3194,240.3,0.019811,0.652,44.985,3.3695,0.014493,12.9156,2023,1,January,2023Q1,5,Tuesday,False
2023-02-01,CMP-0004,6844,138,2,182.99,319.45,29,4,0.5258,189.4,0.020164,1.326,91.495,1.7457,0.014493,26.7373,2023,2,February,2023Q1,5,Wednesday,False
2023-02-02,CMP-0004,6218,104,1,151.74,115.67,41,6,0.5128,234.2,0.016726,1.459,151.74,0.7623,0.009615,24.4033,2023,2,February,2023Q1,5,Thursday,False
2023-02-03,CMP-0004,15332,305,4,180.37,293.1,119,17,0.475,208.8,0.019893,0.5914,45.0925,1.625,0.013115,11.7643,2023,2,February,2023Q1,5,Friday,False
2023-02-04,CMP-0004,7084,98,1,125.59,218.03,32,4,0.341,290.4,0.013834,1.2815,125.59,1.736,0.010204,17.7287,2023,2,February,2023Q1,5,Saturday,True
2023-02-05,CMP-0004,9088,147,3,147.37,671.78,17,1,0.3265,61.9,0.016175,1.0025,49.1233,4.5585,0.020408,16.2159,2023,2,February,2023Q1,5,Sunday,True
2023-02-06,CMP-0004,11787,278,5,213.92,938.4,56,10,0.6975,256.1,0.023585,0.7695,42.784,4.3867,0.017986,18.1488,2023,2,February,2023Q1,6,Monday,False
2023-02-07,CMP-0004,13044,369,8,256.78,1394.48,97,6,0.4014,167.0,0.028289,0.6959,32.0975,5.4306,0.02168,19.6857,2023,2,February,2023Q1,6,Tuesday,False
2023-02-08,CMP-0004,10004,167,2,151.94,180.71,63,4,0.5794,220.4,0.016693,0.9098,75.97,1.1894,0.011976,15.1879,2023,2,February,2023Q1,6,Wednesday,False
2023-02-09,CMP-0004,15172,352,6,210.8,1269.93,94,16,0.2642,28.0,0.023201,0.5989,35.1333,6.0243,0.017045,13.894,2023,2,February,2023Q1,6,Thursday,False
2023-02-10,CMP-0004,13795,283,4,186.07,655.28,83,13,0.4583,197.1,0.020515,0.6575,46.5175,3.5217,0.014134,13.4882,2023,2,February,2023Q1,6,Friday,False
2023-02-11,CMP-0004,10770,195,4,164.24,691.56,36,6,0.4915,244.3,0.018106,0.8423,41.06,4.2107,0.020513,15.2498,2023,2,February,2023Q1,6,Saturday,True
2023-02-12,CMP-0004,7348,77,1,95.75,113.54,9,0,0.4698,153.0,0.010479,1.2435,95.75,1.1858,0.012987,13.0308,2023,2,February,2023Q1,6,Sunday,True
2023-02-13,CMP-0004,7171,118,1,149.34,169.2,22,3,0.6171,260.3,0.016455,1.2656,149.34,1.133,0.008475,20.8255,2023,2,February,2023Q1,7,Monday,False
2023-02-14,CMP-0004,14862,258,3,157.97,250.61,54,7,0.4096,147.9,0.01736,0.6123,52.6567,1.5864,0.011628,10.6291,2023,2,February,2023Q1,7,Tuesday,False
2023-02-15,CMP-0004,5348,60,0,103.24,0.0,7,0,0.4421,190.4,0.011219,1.7207,0.0,0.0,0.0,19.3044,2023,2,February,2023Q1,7,Wednesday,False
2023-02-16,CMP-0004,8136,144,2,160.61,431.51,21,2,0.5388,104.1,0.017699,1.1153,80.305,2.6867,0.013889,19.7407,2023,2,February,2023Q1,7,Thursday,False
2023-02-17,CMP-0004,12393,208,2,152.24,299.38,52,6,0.4043,21.6,0.016784,0.7319,76.12,1.9665,0.009615,12.2844,2023,2,February,2023Q1,7,Friday,False
2023-02-18,CMP-0004,10857,140,2,117.65,301.96,54,4,0.4264,29.4,0.012895,0.8404,58.825,2.5666,0.014286,10.8363,2023,2,February,2023Q1,7,Saturday,True
2023-02-19,CMP-0004,7979,107,1,122.03,218.82,31,3,0.5183,256.4,0.01341,1.1405,122.03,1.7932,0.009346,15.2939,2023,2,February,2023Q1,7,Sunday,True
2023-02-20,CMP-0004,15197,413,9,246.84,1969.58,131,21,0.433,129.2,0.027176,0.5977,27.4267,7.9792,0.021792,16.2427,2023,2,February,2023Q1,8,Monday,False
2023-02-21,CMP-0004,14928,351,6,213.6,570.23,93,5,0.5021,232.9,0.023513,0.6085,35.6,2.6696,0.017094,14.3087,2023,2,February,2023Q1,8,Tuesday,False
2023-02-22,CMP-0004,8342,146,2,158.78,476.07,44,2,0.7375,127.3,0.017502,1.0875,79.39,2.9983,0.013699,19.0338,2023,2,February,2023Q1,8,Wednesday,False
2023-02-23,CMP-0004,12266,199,2,147.24,242.07,75,12,0.3495,160.1,0.016224,0.7399,73.62,1.6441,0.01005,12.0039,2023,2,February,2023Q1,8,Thursday,False
2023-02-24,CMP-0004,12951,281,4,197.14,272.62,39,3,0.4869,145.2,0.021697,0.7016,49.285,1.3829,0.014235,15.222,2023,2,February,2023Q1,8,Friday,False
2023-02-25,CMP-0004,6055,56,0,84.06,0.0,11,1,0.3313,297.3,0.009249,1.5011,0.0,0.0,0.0,13.8827,2023,2,February,2023Q1,8,Saturday,True
2023-02-26,CMP-0004,12482,214,4,156.06,455.45,42,7,0.5162,217.0,0.017145,0.7293,39.015,2.9184,0.018692,12.5028,2023,2,February,2023Q1,8,Sunday,True
2023-02-27,CMP-0004,11920,291,5,221.82,1034.17,61,9,0.7399,181.4,0.024413,0.7623,44.364,4.6622,0.017182,18.6091,2023,2,February,2023Q1,9,Monday,False
2023-02-28,CMP-0004,13566,243,3,162.64,571.68,74,3,0.4873,290.6,0.017912,0.6693,54.2133,3.515,0.012346,11.9888,2023,2,February,2023Q1,9,Tuesday,False
2023-03-01,CMP-0004,10242,133,1,117.99,199.71,36,5,0.5418,63.6,0.012986,0.8871,117.99,1.6926,0.007519,11.5202,2023,3,March,2023Q1,9,Wednesday,False
2023-03-02,CMP-0004,17596,442,9,228.09,1543.97,155,11,0.5904,24.0,0.025119,0.516,25.3433,6.7691,0.020362,12.9626,2023,3,March,2023Q1,9,Thursday,False
2023-03-03,CMP-0004,17043,329,5,175.37,398.91,34,3,0.3257,211.8,0.019304,0.533,35.074,2.2747,0.015198,10.2899,2023,3,March,2023Q1,9,Friday,False
2023-03-04,CMP-0004,9037,142,3,142.49,598.49,53,9,0.6179,32.8,0.015713,1.0035,47.4967,4.2002,0.021127,15.7674,2023,3,March,2023Q1,9,Saturday,True
2023-03-05,CMP-0004,3604,30,0,77.8,0.0,5,0,0.5127,104.4,0.008324,2.5933,0.0,0.0,0.0,21.5871,2023,3,March,2023Q1,9,Sunday,True
2023-03-06,CMP-0004,7667,133,1,157.97,224.18,26,2,0.636,220.5,0.017347,1.1877,157.97,1.4191,0.007519,20.6039,2023,3,March,2023Q1,10,Monday,False
2023-03-07,CMP-0004,14022,277,4,179.67,739.19,78,6,0.3733,174.1,0.019755,0.6486,44.9175,4.1142,0.01444,12.8134,2023,3,March,2023Q1,10,Tuesday,False
2023-03-08,CMP-0004,9380,187,3,181.17,705.37,35,3,0.3536,215.9,0.019936,0.9688,60.39,3.8934,0.016043,19.3145,2023,3,March,2023Q1,10,Wednesday,False
2023-03-09,CMP-0004,9402,169,2,163.33,245.57,64,10,0.3867,49.7,0.017975,0.9664,81.665,1.5035,0.011834,17.3718,2023,3,March,2023Q1,10,Thursday,False
2023-03-10,CMP-0004,16174,360,6,201.84,770.07,141,24,0.7273,244.3,0.022258,0.5607,33.64,3.8152,0.016667,12.4793,2023,3,March,2023Q1,10,Friday,False
2023-03-11,CMP-0004,5021,49,0,89.83,0.0,15,1,0.4712,88.1,0.009759,1.8333,0.0,0.0,0.0,17.8909,2023,3,March,2023Q1,10,Saturday,True
2023-03-12,CMP-0004,7516,92,1,110.97,96.37,24,4,0.5981,54.1,0.012241,1.2062,110.97,0.8684,0.01087,14.7645,2023,3,March,2023Q1,10,Sunday,True
2023-03-13,CMP-0004,14025,284,4,183.8,662.52,49,7,0.5155,196.8,0.02025,0.6472,45.95,3.6046,0.014085,13.1052,2023,3,March,2023Q1,11,Monday,False
2023-03-14,CMP-0004,8107,177,3,197.95,403.18,55,3,0.6354,16.5,0.021833,1.1184,65.9833,2.0368,0.016949,24.4172,2023,3,March,2023Q1,11,Tuesday,False
2023-03-15,CMP-0004,14805,334,6,205.03,1363.43,74,14,0.6892,151.1,0.02256,0.6139,34.1717,6.6499,0.017964,13.8487,2023,3,March,2023Q1,11,Wednesday,False
2023-03-16,CMP-0004,6981,107,1,139.11,233.5,21,3,0.704,40.5,0.015327,1.3001,139.11,1.6785,0.009346,19.9269,2023,3,March,2023Q1,11,Thursday,False
2023-03-17,CMP-0004,9170,125,1,124.42,156.33,39,7,0.7066,64.9,0.013631,0.9954,124.42,1.2565,0.008,13.5682,2023,3,March,2023Q1,11,Friday,False
2023-03-18,CMP-0004,13343,211,4,143.41,366.57,79,15,0.4485,156.2,0.015814,0.6797,35.8525,2.5561,0.018957,10.748,2023,3,March,2023Q1,11,Saturday,True
2023-03-19,CMP-0004,11749,157,2,121.81,466.37,59,10,0.2546,176.9,0.013363,0.7759,60.905,3.8287,0.012739,10.3677,2023,3,March,2023Q1,11,Sunday,True
2023-03-20,CMP-0004,6776,114,1,152.62,236.94,21,4,0.5217,155.8,0.016824,1.3388,152.62,1.5525,0.008772,22.5236,2023,3,March,2023Q1,12,Monday,False
2023-03-21,CMP-0004,22712,589,13,235.17,2771.48,141,11,0.3063,61.3,0.025933,0.3993,18.09,11.785,0.022071,10.3544,2023,3,March,2023Q1,12,Tuesday,False
2023-03-22,CMP-0004,12206,247,4,183.64,425.23,38,6,0.6454,176.8,0.020236,0.7435,45.91,2.3156,0.016194,15.0451,2023,3,March,2023Q1,12,Wednesday,False
2023-03-23,CMP-0004,18899,462,9,221.82,824.3,164,30,0.6635,161.9,0.024446,0.4801,24.6467,3.7161,0.019481,11.7371,2023,3,March,2023Q1,12,Thursday,False
2023-03-24,CMP-0004,7841,157,2,181.91,360.93,24,1,0.4118,85.7,0.020023,1.1587,90.955,1.9841,0.012739,23.1998,2023,3,March,2023Q1,12,Friday,False
2023-03-25,CMP-0004,8715,155,3,161.29,307.18,50,9,0.401,221.0,0.017785,1.0406,53.7633,1.9045,0.019355,18.5072,2023,3,March,2023Q1,12,Saturday,True
2023-03-26,CMP-0004,5923,100,2,154.32,355.33,30,1,0.3091,102.4,0.016883,1.5432,77.16,2.3026,0.02,26.0544,2023,3,March,2023Q1,12,Sunday,True
2023-03-27,CMP-0004,10763,202,3,170.55,451.36,74,11,0.4055,48.5,0.018768,0.8443,56.85,2.6465,0.014851,15.846,2023,3,March,2023Q1,13,Monday,False
2023-03-28,CMP-0004,20400,482,9,214.36,1017.96,137,11,0.3168,58.7,0.023627,0.4447,23.8178,4.7488,0.018672,10.5078,2023,3,March,2023Q1,13,Tuesday,False
2023-03-29,CMP-0004,17144,383,7,202.65,1183.23,86,11,0.4854,168.2,0.02234,0.5291,28.95,5.8388,0.018277,11.8205,2023,3,March,2023Q1,13,Wednesday,False
2023-03-30,CMP-0004,18141,457,9,228.62,893.83,79,12,0.6866,38.3,0.025192,0.5003,25.4022,3.9097,0.019694,12.6024,2023,3,March,2023Q1,13,Thursday,False
2023-03-31,CMP-0004,9517,152,2,144.85,373.36,18,2,0.2809,171.1,0.015971,0.953,72.425,2.5776,0.013158,15.2201,2023,3,March,2023Q1,13,Friday,False
2023-04-01,CMP-0004,9173,131,2,129.89,326.17,18,1,0.5102,48.1,0.014281,0.9915,64.945,2.5111,0.015267,14.16,2023,4,April,2023Q2,13,Saturday,True
2023-04-02,CMP-0004,7121,108,2,138.4,329.93,13,1,0.6543,144.2,0.015166,1.2815,69.2,2.3839,0.018519,19.4355,2023,4,April,2023Q2,13,Sunday,True
2023-04-03,CMP-0004,8275,106,1,116.35,142.22,12,1,0.6535,221.1,0.01281,1.0976,116.35,1.2223,0.009434,14.0604,2023,4,April,2023Q2,14,Monday,False
2023-04-04,CMP-0004,8717,131,1,137.01,206.96,42,5,0.2726,113.2,0.015028,1.0459,137.01,1.5105,0.007634,15.7176,2023,4,April,2023Q2,14,Tuesday,False
2023-04-05,CMP-0004,4507,52,0,106.28,0.0,19,1,0.7169,24.0,0.011538,2.0438,0.0,0.0,0.0,23.5811,2023,4,April,2023Q2,14,Wednesday,False
2023-04-06,CMP-0004,10945,205,3,169.82,595.24,67,13,0.5729,134.8,0.01873,0.8284,56.6067,3.5051,0.014634,15.5158,2023,4,April,2023Q2,14,Thursday,False
2023-04-07,CMP-0004,20886,472,9,205.24,1159.62,170,31,0.4378,209.6,0.022599,0.4348,22.8044,5.6501,0.019068,9.8267,2023,4,April,2023Q2,14,Friday,False
2023-04-08,CMP-0004,11974,196,4,148.54,628.3,58,5,0.3392,168.1,0.016369,0.7579,37.135,4.2298,0.020408,12.4052,2023,4,April,2023Q2,14,Saturday,True
2023-04-09,CMP-0004,8359,106,1,115.91,191.01,17,0,0.2614,100.0,0.012681,1.0935,115.91,1.6479,0.009434,13.8665,2023,4,April,2023Q2,14,Sunday,True
2023-04-10,CMP-0004,19360,508,11,237.95,1738.0,131,22,0.3738,113.7,0.02624,0.4684,21.6318,7.3041,0.021654,12.2908,2023,4,April,2023Q2,15,Monday,False
2023-04-11,CMP-0004,7269,104,1,129.94,228.73,33,2,0.6547,134.5,0.014307,1.2494,129.94,1.7603,0.009615,17.8759,2023,4,April,2023Q2,15,Tuesday,False
2023-04-12,CMP-0004,10328,134,1,118.34,219.08,14,1,0.3004,24.6,0.012974,0.8831,118.34,1.8513,0.007463,11.4582,2023,4,April,2023Q2,15,Wednesday,False
2023-04-13,CMP-0004,13582,265,4,177.49,746.37,30,4,0.4511,81.8,0.019511,0.6698,44.3725,4.2051,0.015094,13.068,2023,4,April,2023Q2,15,Thursday,False
2023-04-14,CMP-0004,10091,215,3,193.27,646.41,25,3,0.3946,247.5,0.021306,0.8989,64.4233,3.3446,0.013953,19.1527,2023,4,April,2023Q2,15,Friday,False
2023-04-15,CMP-0004,9652,120,2,113.47,234.81,33,4,0.4103,101.0,0.012433,0.9456,56.735,2.0694,0.016667,11.7561,2023,4,April,2023Q2,15,Saturday,True
2023-04-16,CMP-0004,3181,23,0,66.99,0.0,3,0,0.2805,285.3,0.00723,2.9126,0.0,0.0,0.0,21.0594,2023,4,April,2023Q2,15,Sunday,True
2023-04-17,CMP-0004,16665,324,5,176.29,1120.42,93,10,0.4978,292.1,0.019442,0.5441,35.258,6.3556,0.015432,10.5785,2023,4,April,2023Q2,16,Monday,False
2023-04-18,CMP-0004,13065,191,2,132.66,361.68,64,6,0.4582,57.5,0.014619,0.6946,66.33,2.7264,0.010471,10.1538,2023,4,April,2023Q2,16,Tuesday,False
2023-04-19,CMP-0004,12697,285,5,203.53,978.97,68,12,0.4004,216.7,0.022446,0.7141,40.706,4.81,0.017544,16.0298,2023,4,April,2023Q2,16,Wednesday,False
2023-04-20,CMP-0004,17302,367,6,192.65,1347.92,98,19,0.5286,53.2,0.021211,0.5249,32.1083,6.9967,0.016349,11.1346,2023,4,April,2023Q2,16,Thursday,False
2023-04-21,CMP-0004,7848,126,1,145.75,96.6,37,6,0.6736,41.4,0.016055,1.1567,145.75,0.6628,0.007937,18.5716,2023,4,April,2023Q2,16,Friday,False
2023-04-22,CMP-0004,8672,98,1,102.48,94.29,17,2,0.5515,264.0,0.011301,1.0457,102.48,0.9201,0.010204,11.8173,2023,4,April,2023Q2,16,Saturday,True
2023-04-23,CMP-0004,4532,45,0,90.02,0.0,14,1,0.4897,262.8,0.009929,2.0004,0.0,0.0,0.0,19.8632,2023,4,April,2023Q2,16,Sunday,True
2023-04-24,CMP-0004,10564,206,3,177.24,696.79,21,4,0.731,48.4,0.0195,0.8604,59.08,3.9313,0.014563,16.7777,2023,4,April,2023Q2,17,Monday,False
2023-04-25,CMP-0004,21846,515,10,213.77,1462.06,88,12,0.3523,275.8,0.023574,0.4151,21.377,6.8394,0.019417,9.7853,2023,4,April,2023Q2,17,Tuesday,False
2023-04-26,CMP-0004,10606,168,2,144.1,399.18,35,4,0.4296,89.5,0.01584,0.8577,72.05,2.7702,0.011905,13.5866,2023,4,April,2023Q2,17,Wednesday,False
2023-04-27,CMP-0004,14047,306,5,197.58,747.55,39,7,0.4847,254.3,0.021784,0.6457,39.516,3.7835,0.01634,14.0656,2023,4,April,2023Q2,17,Thursday,False
2023-04-28,CMP-0004,15523,274,4,160.45,506.91,61,8,0.3606,56.6,0.017651,0.5856,40.1125,3.1593,0.014599,10.3363,2023,4,April,2023Q2,17,Friday,False
2023-04-29,CMP-0004,5285,56,0,96.11,0.0,15,1,0.3262,109.0,0.010596,1.7162,0.0,0.0,0.0,18.1854,2023,4,April,2023Q2,17,Saturday,True
2023-04-30,CMP-0004,6996,86,1,111.77,210.01,21,3,0.5924,88.3,0.012293,1.2997,111.77,1.8789,0.011628,15.9763,2023,4,April,2023Q2,17,Sunday,True
2023-05-01,CMP-0004,12700,199,2,142.32,467.94,58,7,0.3341,241.6,0.015669,0.7152,71.16,3.2879,0.01005,11.2063,2023,5,May,2023Q2,18,Monday,False
2023-05-02,CMP-0004,7707,135,2,159.61,379.31,33,6,0.5211,197.9,0.017517,1.1823,79.805,2.3765,0.014815,20.7097,2023,5,May,2023Q2,18,Tuesday,False
2023-05-03,CMP-0004,5643,84,1,136.49,66.09,29,5,0.5841,232.8,0.014886,1.6249,136.49,0.4842,0.011905,24.1875,2023,5,May,2023Q2,18,Wednesday,False
2023-12-11,CMP-0005,3504,64,2,112.27,335.13,10,1,0.2546,159.1,0.018265,1.7542,56.135,2.985,0.03125,32.0405,2023,12,December,2023Q4,50,Monday,False
2023-12-12,CMP-0005,2435,32,0,81.17,0.0,9,1,0.4916,154.0,0.013142,2.5366,0.0,0.0,0.0,33.3347,2023,12,December,2023Q4,50,Tuesday,False
2023-12-13,CMP-0005,1296,14,0,69.32,0.0,1,0,0.3874,293.6,0.010802,4.9514,0.0,0.0,0.0,53.4877,2023,12,December,2023Q4,50,Wednesday,False
2023-12-14,CMP-0005,1599,22,0,84.05,0.0,6,1,0.7049,45.5,0.013759,3.8205,0.0,0.0,0.0,52.5641,2023,12,December,2023Q4,50,Thursday,False
2023-12-15,CMP-0005,1691,21,0,78.79,0.0,3,0,0.6576,91.2,0.012419,3.7519,0.0,0.0,0.0,46.5937,2023,12,December,2023Q4,50,Friday,False
2023-12-16,CMP-0005,1506,12,0,49.02,0.0,2,0,0.7451,79.4,0.007968,4.085,0.0,0.0,0.0,32.5498,2023,12,December,2023Q4,50,Saturday,True
2023-12-17,CMP-0005,2280,21,0,57.59,0.0,6,1,0.6298,41.6,0.009211,2.7424,0.0,0.0,0.0,25.2588,2023,12,December,2023Q4,50,Sunday,True
2023-12-18,CMP-0005,2802,42,1,92.81,126.26,4,0,0.3357,157.5,0.014989,2.2098,92.81,1.3604,0.02381,33.1228,2023,12,December,2023Q4,51,Monday,False
2023-12-19,CMP-0005,2296,27,0,72.05,0.0,7,1,0.2977,165.5,0.01176,2.6685,0.0,0.0,0.0,31.3807,2023,12,December,2023Q4,51,Tuesday,False
2023-12-20,CMP-0005,1412,16,0,71.32,0.0,5,0,0.4878,28.3,0.011331,4.4575,0.0,0.0,0.0,50.5099,2023,12,December,2023Q4,51,Wednesday,False
2023-12-21,CMP-0005,1583,19,0,76.17,0.0,7,0,0.2665,279.7,0.012003,4.0089,0.0,0.0,0.0,48.1175,2023,12,December,2023Q4,51,Thursday,False
2023-12-22,CMP-0005,1226,8,0,43.49,0.0,2,0,0.6064,128.5,0.006525,5.4362,0.0,0.0,0.0,35.4731,2023,12,December,2023Q4,51,Friday,False
2023-12-23,CMP-0005,746,4,0,35.75,0.0,0,0,0.4446,270.5,0.005362,8.9375,0.0,0.0,0.0,47.9223,2023,12,December,2023Q4,51,Saturday,True
2023-12-24,CMP-0005,1876,20,0,65.31,0.0,2,0,0.6121,157.7,0.010661,3.2655,0.0,0.0,0.0,34.8134,2023,12,December,2023Q4,51,Sunday,True
2023-12-25,CMP-0005,5199,91,3,107.12,165.46,21,3,0.4203,234.2,0.017503,1.1771,35.7067,1.5446,0.032967,20.604,2023,12,December,2023Q4,52,Monday,False
2023-12-26,CMP-0005,3671,46,1,76.58,104.03,15,0,0.3867,297.9,0.012531,1.6648,76.58,1.3584,0.021739,20.8608,2023,12,December,2023Q4,52,Tuesday,False
2023-12-27,CMP-0005,3022,44,1,89.89,98.2,16,1,0.5898,203.3,0.01456,2.043,89.89,1.0924,0.022727,29.7452,2023,12,December,2023Q4,52,Wednesday,False
2023-12-28,CMP-0005,1810,25,0,85.62,0.0,8,1,0.291,59.0,0.013812,3.4248,0.0,0.0,0.0,47.3039,2023,12,December,2023Q4,52,Thursday,False
2023-12-29,CMP-0005,5266,112,4,130.23,551.32,36,3,0.3033,16.5,0.021269,1.1628,32.5575,4.2334,0.035714,24.7303,2023,12,December,2023Q4,52,Friday,False
2023-12-30,CMP-0005,1758,18,0,62.78,0.0,3,0,0.3437,142.9,0.010239,3.4878,0.0,0.0,0.0,35.711,2023,12,December,2023Q4,52,Saturday,True
2023-12-31,CMP-0005,1779,14,0,49.98,0.0,1,0,0.2965,185.4,0.00787,3.57,0.0,0.0,0.0,28.0944,2023,12,December,2023Q4,52,Sunday,True
2024-01-01,CMP-0005,2009,21,0,65.2,0.0,3,0,0.2923,271.8,0.010453,3.1048,0.0,0.0,0.0,32.454,2024,1,January,2024Q1,1,Monday,False
2024-01-02,CMP-0005,2744,24,0,54.7,0.0,6,0,0.4404,54.6,0.008746,2.2792,0.0,0.0,0.0,19.9344,2024,1,January,2024Q1,1,Tuesday,False
2024-01-03,CMP-0005,2519,34,0,83.88,0.0,4,0,0.4606,153.0,0.013497,2.4671,0.0,0.0,0.0,33.2989,2024,1,January,2024Q1,1,Wednesday,False
2024-01-04,CMP-0005,1543,17,0,68.41,0.0,2,0,0.5469,70.7,0.011017,4.0241,0.0,0.0,0.0,44.3357,2024,1,January,2024Q1,1,Thursday,False
2024-01-05,CMP-0005,1359,12,0,57.67,0.0,4,0,0.5601,244.2,0.00883,4.8058,0.0,0.0,0.0,42.4356,2024,1,January,2024Q1,1,Friday,False
2024-01-06,CMP-0005,1383,10,0,44.66,0.0,3,0,0.7371,53.8,0.007231,4.466,0.0,0.0,0.0,32.2921,2024,1,January,2024Q1,1,Saturday,True
2024-01-07,CMP-0005,1233,8,0,40.2,0.0,1,0,0.7323,291.1,0.006488,5.025,0.0,0.0,0.0,32.6034,2024,1,January,2024Q1,1,Sunday,True
2024-01-08,CMP-0005,3203,56,2,107.8,293.06,13,1,0.3712,122.2,0.017484,1.925,53.9,2.7186,0.035714,33.6559,2024,1,January,2024Q1,2,Monday,False
2024-01-09,CMP-0005,4476,69,2,94.81,206.99,9,1,0.5461,170.5,0.015416,1.3741,47.405,2.1832,0.028986,21.1819,2024,1,January,2024Q1,2,Tuesday,False
2024-01-10,CMP-0005,3437,45,1,80.47,125.89,17,2,0.6042,140.0,0.013093,1.7882,80.47,1.5644,0.022222,23.4129,2024,1,January,2024Q1,2,Wednesday,False
2024-01-11,CMP-0005,3103,53,1,104.46,146.23,18,3,0.4546,157.3,0.01708,1.9709,104.46,1.3999,0.018868,33.6642,2024,1,January,2024Q1,2,Thursday,False
2024-01-12,CMP-0005,3364,45,1,81.85,81.99,13,2,0.6445,36.1,0.013377,1.8189,81.85,1.0017,0.022222,24.3312,2024,1,January,2024Q1,2,Friday,False
2024-01-13,CMP-0005,2251,15,0,42.46,0.0,3,0,0.7102,212.1,0.006664,2.8307,0.0,0.0,0.0,18.8627,2024,1,January,2024Q1,2,Saturday,True
2024-01-14,CMP-0005,2550,27,0,66.91,0.0,5,0,0.5185,196.9,0.010588,2.4781,0.0,0.0,0.0,26.2392,2024,1,January,2024Q1,2,Sunday,True
2024-01-15,CMP-0005,2038,29,0,89.29,0.0,8,0,0.5735,27.6,0.01423,3.079,0.0,0.0,0.0,43.8126,2024,1,January,2024Q1,3,Monday,False
